ticket_id,team_id,ticket_date,resolution_date,client_id
719,3,2023-08-21,2023-09-07,568
720,2,2023-01-28,2023-02-21,988
721,3,2023-12-25,2024-01-03,55
722,3,2023-12-12,,388
723,2,2023-02-15,2023-03-07,10
724,2,2023-01-10,,721
725,2,2023-02-12,2023-02-17,845
726,2,2023-07-22,2023-08-20,140
727,1,2023-12-24,2024-01-19,904
728,1,2023-03-06,2023-03-17,60
729,1,2023-08-03,2023-08-29,875
730,2,2023-06-28,2023-07-12,750
731,3,2023-09-20,2023-10-11,920
732,1,2023-05-31,2023-06-29,478
733,1,2023-09-03,2023-09-12,244
734,3,2023-12-31,2024-01-27,822
735,1,2023-08-12,2023-08-27,651
736,1,2023-12-07,2024-01-05,841
737,3,2023-05-11,2023-05-13,365
738,2,2023-03-27,2023-04-21,921
739,2,2023-05-29,,863
740,2,2023-05-31,2023-06-07,938
741,2,2023-11-01,,325
742,2,2023-09-21,2023-09-22,91
743,1,2023-06-26,2023-07-21,854
744,3,2023-12-22,2024-01-09,588
745,1,2023-06-27,,952
746,2,2023-05-10,2023-05-19,798
747,1,2023-07-24,2023-08-11,447
748,2,2023-01-12,2023-02-11,750
749,3,2023-12-03,2023-12-27,148
750,1,2023-02-26,2023-03-01,456
751,2,2023-10-09,2023-10-13,909
752,2,2023-09-11,2023-10-06,798
753,1,2023-10-07,2023-11-03,449
754,1,2023-05-06,2023-05-26,482
755,2,2023-02-01,2023-02-23,539
756,3,2023-05-08,2023-05-22,836
757,1,2023-08-13,2023-09-11,386
758,3,2023-11-04,2023-11-26,591
759,3,2023-07-12,2023-07-31,506
760,3,2023-05-08,2023-05-30,499
761,2,2023-12-06,2023-12-20,399
762,2,2023-08-09,2023-08-11,267
763,3,2023-06-02,2023-06-09,674
764,1,2023-03-05,2023-03-18,618
765,1,2023-07-31,2023-08-17,515
766,1,2023-02-01,,604
767,3,2023-05-15,2023-05-20,395
768,3,2023-05-28,2023-06-18,194
769,1,2023-01-24,,942
770,2,2023-04-22,2023-05-01,894
771,2,2023-12-23,2023-12-30,697
772,3,2023-10-27,,901
773,1,2023-10-15,2023-11-02,962
774,1,2023-09-02,2023-09-04,979
775,3,2023-09-22,2023-10-19,550
776,1,2023-12-13,2023-12-23,965
777,2,2023-01-25,2023-01-27,162
778,3,2023-10-25,2023-11-15,350
779,1,2023-11-16,2023-11-29,203
780,3,2023-08-20,2023-09-02,396
781,3,2023-05-17,2023-06-16,995
782,1,2023-03-23,2023-04-01,774
783,1,2023-07-18,,720
784,3,2023-12-29,2023-12-30,415
785,2,2023-12-14,2023-12-21,398
786,3,2023-10-01,2023-10-05,713
787,1,2023-01-15,2023-01-28,85
788,2,2023-11-13,2023-11-26,216
789,2,2023-08-14,2023-08-28,612
790,2,2023-02-09,2023-02-10,226
791,1,2023-08-22,2023-09-11,214
792,2,2023-06-28,2023-07-05,101
793,2,2023-11-10,2023-11-20,124
794,1,2023-09-21,2023-10-04,568
795,3,2023-06-29,2023-07-02,807
796,2,2023-08-08,2023-08-24,976
797,1,2023-11-21,2023-12-20,396
798,3,2023-09-03,2023-09-14,886
799,1,2023-01-03,2023-01-04,958
800,1,2023-08-26,2023-08-30,75
801,3,2023-10-27,,550
802,2,2023-02-15,2023-03-15,157
803,3,2023-04-17,2023-05-03,315
804,3,2023-12-06,2023-12-27,994
805,1,2023-11-20,2023-12-08,151
806,2,2023-01-15,2023-01-25,540
807,1,2023-11-02,2023-11-24,358
808,1,2023-05-13,2023-05-25,235
809,1,2023-05-09,2023-05-13,449
810,1,2023-04-24,2023-05-03,763
811,1,2023-11-01,2023-11-21,289
812,1,2023-05-09,2023-06-07,593
813,1,2023-08-13,2023-08-17,419
814,3,2023-11-03,2023-11-06,507
815,2,2023-05-02,,996
816,1,2023-04-29,2023-05-25,353
817,1,2023-09-06,2023-09-07,326
818,2,2023-04-16,2023-05-10,872
819,2,2023-07-22,2023-08-19,598
820,1,2023-09-04,2023-10-02,842
821,2,2023-06-29,2023-07-17,610
822,3,2023-12-24,2023-12-26,934
823,1,2023-09-02,2023-09-06,749
824,1,2023-09-26,2023-10-16,881
825,3,2023-05-17,2023-06-14,354
826,2,2023-11-01,2023-11-16,791
827,1,2023-09-25,2023-10-19,501
828,3,2023-05-26,2023-06-16,52
829,2,2023-08-28,2023-08-29,527
830,2,2023-08-25,,853
831,1,2023-10-29,2023-11-06,671
832,2,2023-12-14,2023-12-25,402
833,3,2023-03-23,,736
834,2,2023-10-22,2023-11-05,108
835,1,2023-10-18,2023-11-13,531
836,1,2023-07-08,2023-07-25,128
837,3,2023-04-14,2023-05-05,31
838,3,2023-04-06,2023-04-08,462
839,1,2023-02-28,2023-03-20,424
840,3,2023-05-02,2023-05-20,735
841,1,2023-09-08,,719
842,1,2023-08-29,2023-09-18,566
843,3,2023-10-23,2023-11-15,821
844,2,2023-01-05,2023-01-25,104
845,2,2023-08-12,2023-09-06,241
846,3,2023-11-01,2023-11-02,342
847,3,2023-11-21,2023-12-03,874
848,3,2023-07-02,,656
849,2,2023-08-27,2023-09-18,353
850,1,2023-12-13,2023-12-20,204
851,2,2023-07-19,2023-08-08,579
852,2,2023-11-01,2023-11-26,560
853,2,2023-10-15,2023-10-23,365
854,1,2023-08-12,2023-08-28,713
855,2,2023-10-25,2023-11-19,623
856,1,2023-07-01,2023-07-10,137
857,2,2023-02-20,2023-02-28,778
858,2,2023-10-17,,177
859,1,2023-05-18,2023-05-21,658
860,3,2023-07-08,2023-08-02,465
861,2,2023-04-27,2023-05-26,740
862,1,2023-08-14,2023-08-22,11
863,1,2023-01-06,2023-01-08,76
864,3,2023-07-06,2023-07-24,187
865,3,2023-07-02,2023-07-21,551
866,1,2023-12-16,,222
867,2,2023-08-15,2023-08-20,278
868,1,2023-12-11,2023-12-22,545
869,1,2023-04-04,2023-04-06,548
870,1,2023-08-11,2023-08-13,719
871,1,2023-07-04,2023-07-19,261
872,1,2023-06-24,2023-06-29,554
873,1,2023-04-30,2023-05-14,645
874,2,2023-11-29,2023-12-12,690
875,2,2023-09-07,2023-09-29,139
876,3,2023-04-08,2023-04-30,178
877,3,2023-04-25,2023-05-14,268
878,1,2023-02-01,2023-02-09,614
879,2,2023-05-30,2023-06-06,46
880,1,2023-05-04,2023-05-15,592
881,3,2023-05-25,2023-06-20,797
882,1,2023-11-27,2023-12-21,664
883,2,2023-06-28,2023-07-20,157
884,2,2023-09-05,,92
885,1,2023-08-22,2023-08-29,188
886,3,2023-04-27,2023-05-27,656
887,2,2023-05-12,,156
888,1,2023-04-02,2023-04-15,19
889,3,2023-11-26,2023-11-29,589
890,1,2023-08-25,2023-09-01,727
891,1,2023-12-14,2023-12-15,774
892,3,2023-05-26,2023-06-13,417
893,1,2023-11-13,2023-12-03,68
894,3,2023-06-30,,492
895,3,2023-06-01,2023-06-30,484
896,3,2023-08-30,2023-09-05,459
897,2,2023-11-23,2023-12-11,682
898,2,2023-07-23,2023-08-16,759
899,3,2023-07-15,2023-07-22,857
900,1,2023-04-07,2023-04-18,300
901,2,2023-08-22,2023-09-13,132
902,3,2023-12-16,2024-01-06,3
903,3,2023-06-26,2023-07-02,155
904,2,2023-10-05,2023-10-24,848
905,1,2023-03-23,2023-04-05,704
906,1,2023-12-20,,532
907,2,2023-05-27,2023-06-20,392
908,1,2023-11-26,2023-12-19,573
909,1,2023-05-30,2023-06-02,838
910,2,2023-01-31,2023-02-03,291
911,3,2023-06-01,2023-06-11,494
912,2,2023-11-23,2023-12-18,832
913,2,2023-02-04,2023-03-02,212
914,2,2023-02-07,2023-02-15,669
915,2,2023-07-08,2023-08-07,926
916,3,2023-03-15,2023-03-16,832
917,2,2023-06-06,2023-06-13,629
918,1,2023-09-01,2023-09-12,628
919,1,2023-01-18,2023-02-02,302
920,1,2023-02-09,2023-03-02,910
921,1,2023-07-09,2023-07-17,494
922,3,2023-05-12,2023-05-23,335
923,3,2023-05-13,2023-06-01,73
924,1,2023-09-24,2023-10-17,289
925,2,2023-01-08,2023-01-23,399
926,1,2023-06-02,2023-06-22,560
927,3,2023-02-10,,561
928,1,2023-07-31,2023-08-02,256
929,3,2023-07-30,2023-08-01,646
930,2,2023-02-04,2023-02-10,230
931,1,2023-07-30,2023-08-24,507
932,1,2023-10-05,,699
933,2,2023-05-27,2023-06-24,94
934,2,2023-06-10,2023-07-06,874
935,1,2023-05-11,2023-05-17,238
936,2,2023-05-06,2023-05-15,309
937,2,2023-12-30,2024-01-13,251
938,2,2023-09-25,2023-10-08,297
939,1,2023-11-02,2023-11-12,216
940,1,2023-06-07,2023-06-24,427
941,1,2023-10-09,2023-10-24,302
942,1,2023-12-12,2023-12-15,164
943,1,2023-08-23,2023-09-08,4
944,2,2023-03-21,2023-04-09,628
945,3,2023-06-01,2023-06-12,17
946,1,2023-05-21,2023-06-17,177
947,2,2023-04-05,2023-04-07,724
948,3,2023-09-30,2023-10-05,314
949,2,2023-11-24,2023-12-06,190
950,1,2023-02-14,2023-02-21,780
951,1,2023-04-15,2023-05-10,486
952,1,2023-01-25,2023-02-04,234
953,3,2023-06-17,2023-07-02,737
954,1,2023-06-09,2023-06-24,15
955,1,2023-09-02,2023-09-13,689
956,2,2023-04-02,2023-04-13,1000
957,3,2023-01-25,,163
958,3,2023-10-22,2023-11-05,409
959,1,2023-04-22,2023-04-27,712
960,1,2023-03-31,2023-04-25,451
961,2,2023-09-15,2023-09-25,719
962,1,2023-04-12,,76
963,1,2023-07-20,2023-07-29,239
964,2,2023-02-23,2023-03-25,610
965,2,2023-02-27,,789
966,3,2023-12-30,2024-01-05,8
967,2,2023-11-05,2023-11-16,821
968,3,2023-06-02,2023-06-16,87
969,2,2023-08-24,2023-09-05,658
970,1,2023-05-28,2023-06-09,154
971,2,2023-03-13,2023-03-27,360
972,1,2023-04-20,2023-05-14,721
973,3,2023-10-19,,727
974,2,2023-08-16,2023-08-19,269
975,1,2023-02-04,2023-02-14,157
976,1,2023-07-28,2023-08-20,157
977,2,2023-04-22,2023-05-12,302
978,1,2023-10-25,2023-10-29,452
979,1,2023-09-16,2023-09-28,212
980,2,2023-01-27,2023-02-06,300
981,1,2023-03-25,2023-04-23,721
982,1,2023-05-31,2023-06-20,229
983,2,2023-01-16,2023-02-14,500
984,1,2023-11-11,2023-11-19,667
985,2,2023-10-17,2023-11-08,613
986,3,2023-06-10,2023-06-28,825
987,1,2023-06-11,2023-06-23,100
988,3,2023-07-22,2023-08-11,379
989,3,2023-08-11,2023-08-27,667
990,3,2023-04-11,2023-04-15,192
991,3,2023-05-07,2023-05-29,447
992,3,2023-09-09,2023-10-07,415
993,2,2023-01-25,2023-02-05,331
994,2,2023-01-28,2023-02-22,885
995,1,2023-11-26,2023-11-27,970
996,2,2023-02-13,2023-03-15,280
997,2,2023-06-03,2023-06-15,811
998,1,2023-05-25,2023-06-11,646
999,2,2023-09-17,,99
1000,1,2023-11-08,2023-11-12,908
1001,3,2023-06-05,2023-07-01,739
1002,2,2023-12-05,2023-12-18,136
1003,2,2023-08-04,2023-08-16,415
1004,3,2023-12-04,2023-12-16,745
1005,2,2023-11-02,2023-11-03,701
1006,1,2023-01-29,2023-02-03,46
1007,3,2023-04-13,2023-04-27,683
1008,2,2023-05-23,2023-06-21,951
1009,3,2023-07-20,2023-08-07,283
1010,3,2023-05-21,,935
1011,2,2023-11-29,2023-11-30,153
1012,3,2023-04-02,2023-04-12,6
1013,2,2023-12-10,2023-12-25,636
1014,3,2023-06-30,2023-07-09,190
1015,2,2023-03-02,2023-03-14,497
1016,3,2023-07-02,2023-07-22,241
1017,2,2023-09-22,2023-10-09,176
1018,3,2023-06-21,2023-06-23,255
1019,1,2023-11-17,,98
1020,1,2023-11-01,2023-11-05,142
1021,3,2023-09-14,2023-09-20,611
1022,2,2023-07-01,,911
1023,2,2023-03-23,2023-04-16,527
1024,2,2023-04-10,2023-04-24,527
1025,3,2023-04-12,2023-05-03,59
1026,2,2023-08-30,2023-09-18,809
1027,3,2023-03-14,2023-04-03,703
1028,2,2023-01-11,2023-02-07,225
1029,2,2023-06-30,2023-07-12,1
1030,1,2023-01-05,2023-01-18,462
1031,2,2023-07-19,2023-08-10,593
1032,3,2023-03-28,2023-04-04,271
1033,2,2023-09-27,2023-10-12,899
1034,3,2023-02-24,2023-03-05,323
1035,3,2023-04-26,2023-05-07,345
1036,3,2023-09-18,2023-09-19,325
1037,2,2023-09-15,2023-09-26,594
1038,1,2023-03-30,,445
1039,1,2023-07-15,2023-08-02,309
1040,3,2023-12-13,2024-01-04,247
1041,2,2023-03-08,2023-03-29,956
1042,2,2023-01-28,2023-02-27,150
1043,2,2023-03-20,2023-04-09,986
1044,2,2023-02-27,2023-03-09,137
1045,2,2023-07-22,2023-07-26,50
1046,2,2023-02-25,2023-03-03,16
1047,3,2023-01-17,2023-01-22,974
1048,1,2023-05-08,2023-05-23,603
1049,3,2023-03-19,2023-03-20,525
1050,2,2023-01-02,2023-01-22,546
1051,1,2023-01-09,2023-02-07,424
1052,2,2023-07-04,2023-08-01,460
1053,2,2023-12-03,2023-12-18,591
1054,3,2023-10-25,2023-11-24,591
1055,1,2023-05-17,2023-06-06,279
1056,3,2023-09-02,2023-09-29,332
1057,3,2023-07-01,2023-07-27,848
1058,3,2023-04-29,2023-05-28,926
1059,3,2023-02-12,2023-02-13,596
1060,1,2023-04-15,2023-04-20,886
1061,3,2023-06-23,2023-07-03,693
1062,3,2023-02-06,2023-02-21,528
1063,1,2023-04-15,2023-04-21,987
1064,1,2023-11-16,2023-12-01,233
1065,3,2023-01-11,2023-01-17,208
1066,1,2023-05-18,,991
1067,2,2023-02-22,2023-03-15,61
1068,1,2023-04-02,2023-04-07,641
1069,3,2023-10-02,2023-10-07,593
1070,2,2023-03-26,2023-04-09,1000
1071,2,2023-02-21,2023-02-25,636
1072,1,2023-01-07,2023-02-03,27
1073,3,2023-03-29,,680
1074,3,2023-07-09,2023-08-02,169
1075,3,2023-12-31,2024-01-10,477
1076,3,2023-08-08,2023-08-14,612
1077,1,2023-01-27,2023-02-03,197
1078,1,2023-11-07,2023-11-22,888
1079,3,2023-05-03,2023-05-08,455
1080,1,2023-06-04,2023-06-07,528
1081,2,2023-02-09,2023-02-13,909
1082,3,2023-03-02,2023-03-11,637
1083,3,2023-01-01,2023-01-17,409
1084,2,2023-01-24,2023-02-11,837
1085,3,2023-12-03,2023-12-28,428
1086,1,2023-02-24,2023-03-17,499
1087,2,2023-11-11,2023-12-11,398
1088,1,2023-04-07,,422
1089,3,2023-08-23,2023-08-27,666
1090,2,2023-07-15,2023-08-13,224
1091,2,2023-02-10,2023-02-18,499
1092,2,2023-05-03,2023-05-21,556
1093,2,2023-10-15,,233
1094,2,2023-01-27,2023-02-07,133
1095,1,2023-10-06,2023-10-08,741
1096,2,2023-09-10,2023-09-27,993
1097,1,2023-11-28,2023-12-21,584
1098,1,2023-05-25,,856
1099,1,2023-07-20,2023-08-02,23
1100,1,2023-08-17,2023-09-05,839
1101,3,2023-11-26,2023-12-20,765
1102,2,2023-09-12,,553
1103,1,2023-08-08,2023-08-20,51
1104,3,2023-05-30,2023-06-23,717
1105,2,2023-10-18,2023-11-06,357
1106,2,2023-12-06,2023-12-08,748
1107,1,2023-09-12,2023-09-26,874
1108,2,2023-09-11,2023-09-25,901
1109,2,2023-08-07,2023-08-11,843
1110,3,2023-09-06,,227
1111,3,2023-09-26,2023-10-01,636
1112,3,2023-08-31,,861
1113,2,2023-06-12,2023-06-16,63
1114,2,2023-06-29,2023-07-26,70
1115,2,2023-02-12,2023-03-14,658
1116,1,2023-04-15,2023-05-08,380
1117,2,2023-10-25,2023-11-12,945
1118,1,2023-02-13,2023-03-15,858
1119,2,2023-11-05,,630
1120,3,2023-08-08,2023-08-18,541
1121,3,2023-06-13,2023-07-09,965
1122,1,2023-01-13,2023-01-29,116
1123,2,2023-05-20,2023-06-09,852
1124,2,2023-08-09,2023-08-12,248
1125,2,2023-12-30,2024-01-10,638
1126,2,2023-07-17,2023-07-29,993
1127,2,2023-04-01,2023-04-15,310
1128,2,2023-10-13,,682
1129,1,2023-11-13,2023-11-27,136
1130,2,2023-08-01,2023-08-02,809
1131,3,2023-10-29,2023-11-22,713
1132,3,2023-08-29,2023-09-28,710
1133,1,2023-01-29,2023-02-10,301
1134,3,2023-10-19,2023-11-08,393
1135,2,2023-02-13,2023-03-10,531
1136,3,2023-02-18,2023-02-27,311
1137,1,2023-07-20,2023-07-25,978
1138,1,2023-11-19,2023-12-15,156
1139,2,2023-06-13,2023-06-26,312
1140,3,2023-07-16,2023-07-21,126
1141,1,2023-12-16,2023-12-21,742
1142,3,2023-01-01,2023-01-07,921
1143,2,2023-07-24,2023-07-31,483
1144,3,2023-04-10,2023-05-09,922
1145,3,2023-10-26,2023-11-18,21
1146,1,2023-04-26,2023-05-18,493
1147,2,2023-07-02,2023-07-13,480
1148,2,2023-02-20,2023-02-27,123
1149,3,2023-04-19,2023-05-03,398
1150,2,2023-06-13,2023-07-04,822
1151,1,2023-12-02,2023-12-23,468
1152,1,2023-04-08,2023-05-01,67
1153,2,2023-01-04,,718
1154,1,2023-12-26,2024-01-09,797
1155,1,2023-05-24,2023-05-28,137
1156,2,2023-04-13,2023-04-22,388
1157,2,2023-10-21,2023-11-10,889
1158,2,2023-06-05,2023-06-16,583
1159,3,2023-05-01,,333
1160,3,2023-06-20,2023-07-16,802
1161,1,2023-07-25,2023-08-14,212
1162,2,2023-08-12,2023-08-30,632
1163,2,2023-02-16,2023-02-26,186
1164,3,2023-10-31,2023-11-13,566
1165,1,2023-01-12,2023-01-29,787
1166,1,2023-06-03,2023-06-29,555
1167,1,2023-08-17,2023-09-05,783
1168,1,2023-02-12,2023-02-14,276
1169,3,2023-06-05,2023-07-02,361
1170,3,2023-03-06,2023-03-29,16
1171,2,2023-07-15,2023-07-29,991
1172,1,2023-10-23,2023-11-19,733
1173,3,2023-08-12,2023-08-30,221
1174,3,2023-09-11,2023-10-06,433
1175,2,2023-11-10,2023-12-07,907
1176,3,2023-05-12,2023-05-20,379
1177,2,2023-04-21,2023-05-18,791
1178,2,2023-08-09,2023-08-27,450
1179,3,2023-02-17,2023-03-06,293
1180,2,2023-09-09,2023-09-12,816
1181,2,2023-12-29,2024-01-13,784
1182,3,2023-12-28,2024-01-15,159
1183,2,2023-11-12,2023-12-04,74
1184,2,2023-09-24,2023-09-28,239
1185,1,2023-09-17,2023-09-27,222
1186,3,2023-06-03,2023-06-15,45
1187,1,2023-11-19,2023-12-11,4
1188,2,2023-02-21,2023-03-15,392
1189,3,2023-03-09,2023-03-25,289
1190,3,2023-04-30,2023-05-05,10
1191,2,2023-02-11,2023-03-04,984
1192,1,2023-09-21,2023-10-07,53
1193,1,2023-01-10,2023-02-06,619
1194,2,2023-08-16,2023-09-06,130
1195,3,2023-06-15,2023-06-19,165
1196,3,2023-08-22,2023-08-28,87
1197,2,2023-09-22,2023-09-27,436
1198,1,2023-12-30,2024-01-05,22
1199,3,2023-10-03,2023-11-01,334
1200,3,2023-02-24,2023-03-11,773
1201,2,2023-07-02,,474
1202,2,2023-08-01,,159
1203,1,2023-05-04,2023-05-12,529
1204,2,2023-01-10,2023-01-14,207
1205,3,2023-07-14,2023-07-27,240
1206,1,2023-05-30,2023-06-18,438
1207,3,2023-11-11,2023-12-09,48
1208,3,2023-03-05,2023-03-21,757
1209,2,2023-03-07,2023-03-23,107
1210,2,2023-06-09,2023-06-27,841
1211,2,2023-05-19,2023-05-31,858
1212,3,2023-09-29,2023-10-20,868
1213,1,2023-02-03,2023-02-22,340
1214,1,2023-06-19,2023-07-02,768
1215,1,2023-07-18,2023-08-14,198
1216,1,2023-02-06,2023-02-10,991
1217,3,2023-05-18,2023-05-19,259
1218,3,2023-03-24,2023-03-25,291
1219,3,2023-12-30,2024-01-07,873
1220,2,2023-04-09,2023-04-17,142
1221,3,2023-05-22,2023-06-13,901
1222,2,2023-06-02,2023-06-10,446
1223,2,2023-07-01,2023-07-23,410
1224,2,2023-04-28,2023-05-27,705
1225,2,2023-05-19,2023-06-04,197
1226,1,2023-02-07,,315
1227,2,2023-06-10,2023-06-28,767
1228,3,2023-12-09,2023-12-17,37
1229,3,2023-02-18,2023-02-26,296
1230,3,2023-09-23,2023-10-22,764
1231,2,2023-07-07,2023-07-11,731
1232,1,2023-11-06,2023-11-09,360
1233,2,2023-09-12,2023-09-20,853
1234,2,2023-05-09,2023-05-11,200
1235,3,2023-06-13,,682
1236,3,2023-12-24,2024-01-14,653
1237,2,2023-07-12,,856
1238,3,2023-08-12,2023-08-17,195
1239,3,2023-07-13,,906
1240,3,2023-01-04,2023-01-08,728
1241,1,2023-12-02,2023-12-11,374
1242,3,2023-02-10,2023-03-01,281
1243,2,2023-09-27,2023-10-12,527
1244,1,2023-09-08,2023-10-04,200
1245,3,2023-05-15,2023-05-17,989
1246,1,2023-08-23,2023-09-19,605
1247,1,2023-01-08,2023-01-30,618
1248,3,2023-04-21,2023-05-21,704
1249,1,2023-08-30,2023-09-23,389
1250,1,2023-01-03,2023-01-12,257
1251,3,2023-01-21,2023-01-29,683
1252,3,2023-12-23,2023-12-31,1
1253,3,2023-01-03,2023-01-10,920
1254,2,2023-04-22,2023-05-10,909
1255,3,2023-04-10,2023-04-23,328
1256,2,2023-06-01,2023-06-09,263
1257,2,2023-12-06,,479
1258,1,2023-03-20,2023-04-13,904
1259,1,2023-01-12,,229
1260,2,2023-11-14,2023-11-23,969
1261,2,2023-11-18,2023-12-04,274
1262,1,2023-09-18,2023-10-12,498
1263,1,2023-12-09,2023-12-12,477
1264,2,2023-02-26,2023-03-14,812
1265,3,2023-02-16,2023-03-04,956
1266,1,2023-11-13,2023-12-06,447
1267,2,2023-03-24,2023-03-25,259
1268,1,2023-08-15,2023-08-16,78
1269,1,2023-12-04,,50
1270,2,2023-11-04,2023-11-06,13
1271,2,2023-12-12,2023-12-31,437
1272,1,2023-11-30,,560
1273,1,2023-02-08,2023-02-15,236
1274,2,2023-10-23,,780
1275,1,2023-06-05,2023-06-06,801
1276,2,2023-03-15,2023-04-09,980
1277,1,2023-03-17,2023-04-15,367
1278,1,2023-12-04,,817
1279,3,2023-10-03,2023-10-21,511
1280,3,2023-06-28,2023-07-21,521
1281,2,2023-04-30,2023-05-09,160
1282,2,2023-05-27,2023-06-12,649
1283,3,2023-05-22,2023-06-17,5
1284,3,2023-07-29,2023-08-24,879
1285,2,2023-06-20,2023-07-14,46
1286,3,2023-01-27,2023-02-02,251
1287,3,2023-03-21,2023-04-17,128
1288,3,2023-12-06,2023-12-13,634
1289,2,2023-02-18,2023-03-09,834
1290,1,2023-07-03,2023-07-06,972
1291,3,2023-12-19,2024-01-03,967
1292,2,2023-03-12,2023-03-25,860
1293,1,2023-06-12,2023-06-20,715
1294,2,2023-03-15,2023-04-13,714
1295,1,2023-02-05,2023-02-07,209
1296,3,2023-11-12,,65
1297,3,2023-12-04,2023-12-12,896
1298,1,2023-12-02,2023-12-25,107
1299,2,2023-04-08,2023-04-26,775
1300,3,2023-05-04,2023-05-30,607
1301,2,2023-09-17,2023-10-10,90
1302,1,2023-08-30,2023-09-26,781
1303,1,2023-02-06,,487
1304,3,2023-07-08,2023-07-18,395
1305,1,2023-09-23,2023-09-25,796
1306,2,2023-07-12,2023-08-06,456
1307,3,2023-04-10,2023-04-30,779
1308,2,2023-07-16,2023-07-23,967
1309,1,2023-01-30,2023-02-28,143
1310,3,2023-10-31,2023-11-07,864
1311,3,2023-03-20,2023-03-29,534
1312,1,2023-03-30,2023-04-20,517
1313,2,2023-02-12,2023-03-12,399
1314,3,2023-01-28,2023-02-06,109
1315,2,2023-03-15,2023-03-21,118
1316,2,2023-03-04,2023-03-22,438
1317,1,2023-06-24,2023-07-10,85
1318,3,2023-06-10,2023-06-29,580
1319,3,2023-04-26,2023-05-24,791
1320,1,2023-09-23,2023-10-11,430
1321,3,2023-02-16,2023-03-01,981
1322,1,2023-09-07,2023-09-23,124
1323,2,2023-03-30,,402
1324,3,2023-07-06,2023-07-13,27
1325,2,2023-03-01,2023-03-24,557
1326,1,2023-06-28,2023-07-07,692
1327,1,2023-03-28,,370
1328,2,2023-01-02,2023-01-27,427
1329,2,2023-03-16,2023-04-05,802
1330,3,2023-05-19,2023-06-10,519
1331,3,2023-12-29,2023-12-30,335
1332,2,2023-03-27,2023-04-12,248
1333,1,2023-05-23,2023-06-14,1
1334,2,2023-10-27,2023-11-23,382
1335,1,2023-11-07,2023-12-04,695
1336,2,2023-09-30,2023-10-08,99
1337,1,2023-05-24,2023-05-30,547
1338,3,2023-10-17,2023-10-29,139
1339,2,2023-09-06,2023-09-17,699
1340,3,2023-06-15,2023-07-04,751
1341,1,2023-05-30,2023-06-14,514
1342,1,2023-09-02,2023-09-28,163
1343,3,2023-07-22,2023-08-15,713
1344,1,2023-10-07,2023-11-05,679
1345,3,2023-10-07,2023-10-12,392
1346,3,2023-01-09,,686
1347,3,2023-02-19,2023-03-03,199
1348,1,2023-02-14,2023-02-17,995
1349,1,2023-03-23,2023-04-05,582
1350,2,2023-01-10,2023-01-28,183
1351,2,2023-05-23,2023-06-19,274
1352,1,2023-01-28,2023-02-13,904
1353,3,2023-07-10,2023-08-09,228
1354,2,2023-01-30,2023-02-22,800
1355,1,2023-12-05,2023-12-10,145
1356,1,2023-10-20,2023-11-08,840
1357,1,2023-05-03,2023-06-02,22
1358,2,2023-10-07,2023-10-14,197
1359,2,2023-12-17,2024-01-03,82
1360,3,2023-05-14,2023-05-21,527
1361,1,2023-12-11,2023-12-26,529
1362,2,2023-12-03,2023-12-25,162
1363,2,2023-10-10,2023-10-19,211
1364,3,2023-01-20,2023-01-29,478
1365,1,2023-08-10,2023-08-14,471
1366,1,2023-05-22,2023-06-19,720
1367,1,2023-12-26,2024-01-06,726
1368,2,2023-05-30,2023-06-10,811
1369,3,2023-04-10,2023-05-07,671
1370,3,2023-12-02,2023-12-11,993
1371,3,2023-06-16,2023-07-14,753
1372,3,2023-11-25,2023-12-18,162
1373,1,2023-04-21,2023-05-04,455
1374,3,2023-07-12,2023-08-07,202
1375,1,2023-02-22,2023-02-26,639
1376,3,2023-09-14,2023-09-21,854
1377,3,2023-08-29,2023-08-31,654
1378,3,2023-05-30,2023-06-23,511
1379,2,2023-10-04,2023-10-25,216
1380,3,2023-03-22,2023-04-13,341
1381,2,2023-04-10,2023-04-20,760
1382,1,2023-11-28,2023-12-14,727
1383,3,2023-11-05,,802
1384,1,2023-11-02,2023-11-11,875
1385,1,2023-07-21,2023-08-10,265
1386,1,2023-03-16,,397
1387,3,2023-12-30,2024-01-13,597
1388,3,2023-01-20,2023-01-29,951
1389,1,2023-07-20,2023-08-06,601
1390,3,2023-11-19,2023-12-08,968
1391,3,2023-07-28,2023-08-13,620
1392,2,2023-08-17,2023-09-08,698
1393,1,2023-03-28,2023-04-14,261
1394,2,2023-06-10,2023-07-08,792
1395,3,2023-05-29,,544
1396,2,2023-01-13,2023-02-02,161
1397,2,2023-08-08,2023-09-07,217
1398,1,2023-06-13,2023-06-22,213
1399,3,2023-10-07,2023-10-12,166
1400,1,2023-03-14,2023-03-29,946
1401,2,2023-01-11,2023-01-13,189
1402,2,2023-10-22,2023-10-24,305
1403,1,2023-01-20,2023-02-03,830
1404,2,2023-11-14,,472
1405,2,2023-12-22,2024-01-07,826
1406,3,2023-06-21,2023-06-27,434
1407,3,2023-02-14,2023-02-16,640
1408,3,2023-08-29,2023-09-20,325
1409,1,2023-07-27,2023-08-26,907
1410,3,2023-02-11,2023-03-06,13
1411,1,2023-01-25,2023-02-18,673
1412,2,2023-03-31,2023-04-25,349
1413,2,2023-06-18,2023-06-21,880
1414,1,2023-09-14,2023-09-20,972
1415,2,2023-08-14,2023-08-15,785
